reviewerID,asin,,,,reviewText,overall,summary,unixReviewTime,reviewTime
A3QNHDUBMA6WQM,B0002D0COE,778,,,"I bought this product with the notion of being cheap No refills to buy, except distilled water.  In all actuality, its a really simple design.I like this design better because of one simple fact.  If the wood in your guitar is already dry, you'll have to refill your humidifier more often initially.  i'd rather be using distilled water than hydration pack refills that are required in some other guitar humidifiers.  After the guitar gets ""hydrated?"", I usually end up wetting the sponge every 4 to 7 days.  It definitely gets taken several time between refills, so it's not that much of a hassle.Overall, good product that you could probably fashion yourself but why bother.  Try not to over-douse the sponge in order to avoid water damage to the guitar.Peace out and cheers~J",5,The only refill you need is distilled water....I'm in.,1393891200,"03 4, 2014"
A3QPN05Y1OUX32,B0002D0COE,127,,,Fits nicely into my acoustic guitars. Just requires you to dampen the sponge with distilled water. Luckily I keep that on hand!,5,Easy to install,1368144000,"05 10, 2013"
A14PY68SX7D5DV,B0002D0COE,368,,,I bought this guitar humidifier for my Taylor.I received exactly what I purchased and works as it should.This product has been recommended to me by many other guitar players around me.It is a simple design that fits perfectly between the strings.Easy to use because really all you have to do is moisturize the sponge and keep it in the plastic container.Price is good.,5,Essential for any guitar player,1326931200,"01 19, 2012"
A5MC7LP0ZBO4Q,B0002D0COE,654,,,"Works for me. But It splits the two middle strings way more than my peace of mind allows me to be comfortable with it. They made it thinner so it doesn't stretch the strings too much & as a consequence, it will only fit a thin sponge which dries easy as far as Arizona & California is concerned.Suggestion to Planet Waves: I think you can make it thicker but instead of splitting the strings, redesign the mount, say with a Velcro so that it's still hangs on the sound hall but it's attached to the strings. It's possible to attach your product in a different way because I've modified mine & to my personal preference works without splitting the screen.",4,As advertised.,1396224000,"03 31, 2014"
APH7O58XJXKPT,B0002D0COE,129,,,I have one of these in every one of my cases. It's a plastic sponge holder with holes in it; nothing special but it does the job.,5,Planet Waves Acoustic Guitar Humidifier,1393891200,"03 4, 2014"
AXP7888CP2222,B0002D0COE,122,,,"This is good for now! Keeps my guitar from drying out, warping, cracking,! For the money it works! Recommend this product.",4,This is good for now!,1332979200,"03 29, 2012"
A1LI9W7A0CYOHV,B0002D0COE,379,,,"We all know it's just a container with a sponge in it, no biggie. I bought it to get Super Saver shipping on something else and because I plan to keep an all-solid acoustic guitar at a weekend place where it will sit unused for long periods of time. Jamming it between the guitar strings and getting it hooked onto them feels a bit rough on the strings. But it should do the job.",3,"Simple Product, Kind of Inconvenient",1366416000,"04 20, 2013"
A3H4FCMNBYS09K,B0002D0COE,148,,,it does what it says it does.  only complaint is that sponge is very small and in very dry areas it needs to be checked and refilled 2 times a week.,4,hydration station,1360972800,"02 16, 2013"
A3V1EHVB14TKX,B0002D0COE,156,,,I agree with the others reviews.  The sponge is too small and too thin but the humidify is small so it wouldn't fit any larger sponges.  Okay for the price.,4,Okay maybe not,1365638400,"04 11, 2013"
A2CCGGDGZ694CT,B0002D0CQC,182,,,Cleans your strings and makes your fingers go across the strings a little faster.This is a good long lasting product and a little goes a long way.It is VERY safe for guitar finishes.,5,Great stuff,1359072000,"01 25, 2013"
A3RDS0DJ5EJGA7,B0002D0CQC,342,,,"That cloth... They should have included something that doesn't fall apart.Otherwise it's great. I use it as recommended by the container and it keeps the strings nice and conditioned, but I'm with other people here who commented that you can't really tell how much of the stuff is left inside. Good idea to keep more than one of these around.",4,"Easy to use, but...",1372032000,"06 24, 2013"
A1MVH1WLYDHZ49,B0002D0CQC,249,,,"I play 5-string bass, both electric and acoustic and love this stuff.  Each bass I have has different strings for various reasons and I use this on every one.  My wife uses on her 6-string acoustic and electric guitars.  We keep a can in every case!",5,"Yup, it stays on re-order list",1378166400,"09 3, 2013"
A32BCTL0HLOXRV,B0002D0CQC,341,,,"No spill, no mess. This is one of the easiest to use products for cleaning strings and necks. Just use the fast fret and wipe off with a rag. It will not dry out, and lasts for years. The only thing I don't like is the can will not fit in accessory area of my guitar case and the led has sharp edges, so put it down before using the cleaner.",5,I have used for years,1321920000,"11 22, 2011"
A2PDPIVN721PZ7,B0002D0CQC,203,,,"Fast Fret, or at least some kind of string cleaner is a 'must have' for anyone who plays guitar. Because, if you think about it, strings get really dirty over time, and this product solves that issue. :)",5,YOU CANNOT GO WRONG WITH GHS FAST FRET,1383177600,"10 31, 2013"
A23033Q9WZBG4V,B0002D0CQC,232,,,This stuff will lube up your strings pretty well! The only downside is that it leaves tiny pieces of fuzz on my strings after a few times of use- but it comes with a little cloth that I assume is meant for this little inconvenience.,4,I love this stuff,1346976000,"09 7, 2012"
A34EGGJLO553D8,B0002D0CQC,337,,,"There's not much to say about this product, except that it works. It makes my strings last longer. Sometimes I get lazy owning so many guitars, and 20 minutes per ""well done"" restring adds up. This is a great way to put that off and keep jamming for as long as possible. It's small and conveniently stored too. I recommend trying it out!",5,Works,1370736000,"06 9, 2013"
AXXYMIJBD0J9G,B0002D0CQC,303,,,I have used Fast Fret for a number of years and think it's a great product.  It now comes in a metal can and has a cap over the applicator versus the old plastic can with no cap over the applicator.  This is a much better way to package the product and will probably help it retain the lubricant longer.,5,Great product!,1369008000,"05 20, 2013"
A127K5WGHNUUH3,B0002D0CQC,102,,,I really love this. Tends to be very linty with time but it is still a very good product. Recommended.,5,Fantastic,1367798400,"05 6, 2013"
A1WQNVR4H66YX9,B0002D0CQC,738,,,"I am in agreement with others that state this is a must-have. I battled with fret noise on recordings and fingers dragging on the fingerboard. This really lowers the friction and makes for a much more playable instrument and supposedly protects the wood. I've used it on the back of the neck as well and it helps as much as on the fingerboard. I rub the entire neck down before and after I play. It makes the guitar smell like it came right from the shop, which I suspect is what they must've been using all these years and never told me, though I never did ask...foolish me. Since I've recently gotten into doing my own setups, where I've read many forums and posters have recommended this and I figured what the heck, it's less than $5.",4,Shouldn't have waited my whole life,1296604800,"02 2, 2011"
A2C7BOQVFH1HLE,B0002D0CQC,1195,,,"I discovered this string lubricant many years ago and I concur with what most of the reviewers here have said about it although I wouldn't call it a string cleaner although you indirectly clean the strings if you use the cloth and like another reviewer stated you should also use the cloth to clean the undersides of your strings as well.  I unfortunately live in a very humid climate being only a little above the equator and so strings have a very short life here and so anything that can prolong their life is a real boon for a musician here.  I agree that the only downside is the inability to tell in advance that you are running low on lubricant until it actually turns dry but I guess given the price and the overall usefulness of this accessory, one cannot complain too much.  Now that mine has just run dry I'm going to delay a replacement purchase while I try out something new that I've just discovered called ""The Swipe"" which enables me to clean both the undersides and the topsides of my strings without chemicals.  If this works as well as advertised, I may still get Fast-Fret but for its lubricating properties which really helps make playing a lot more comfortable.Recommended!",4,Very Useful Accessory For String Instrumentalists!,1229644800,"12 19, 2008"
